Date,XLF 30d,Total Jobs 30d,SPY 30d,XLK 30d,XLP 30d,VNQ 30d,VNQ next 30d
11/14/06,0.01593120,0.00083483,0.02351189,0.03161162,0.00822522,0.02995402,0.02584530
11/15/06,0.01575095,0.00083483,0.02318524,0.03112875,0.00830247,0.03079553,0.02396403
11/16/06,0.01577453,0.00083483,0.02288225,0.03063664,0.00827512,0.03178497,0.02221084
11/17/06,0.01570170,0.00083483,0.02257690,0.03004208,0.00821387,0.03280232,0.02066665
11/20/06,0.01567917,0.00083483,0.02225052,0.02935604,0.00813973,0.03383069,0.01937334
11/21/06,0.01565668,0.00083483,0.02189759,0.02852189,0.00799549,0.03469928,0.01847415
11/22/06,0.01569995,0.00083483,0.02158934,0.02764245,0.00792955,0.03542420,0.01795438
11/24/06,0.01575227,0.00083483,0.02134611,0.02670619,0.00786367,0.03607794,0.01766806
11/27/06,0.01590222,0.00083483,0.02111563,0.02565861,0.00793781,0.03656112,0.01770573
11/28/06,0.01619695,0.00000000,0.02102776,0.02475324,0.00818542,0.03706673,0.01801355
11/29/06,0.01658812,0.00054028,0.02098583,0.02374754,0.00857274,0.03748118,0.01875854
11/30/06,0.01712428,0.00054028,0.02097357,0.02281224,0.00906587,0.03783427,0.01983030
12/1/06,0.01761540,0.00054028,0.02091294,0.02175603,0.00963056,0.03792529,0.02137228
12/4/06,0.01829706,0.00054028,0.02087194,0.02079314,0.01031138,0.03798547,0.02328699
12/5/06,0.01889408,0.00054028,0.02074509,0.01969726,0.01098111,0.03771060,0.02552076
12/6/06,0.01951752,0.00054028,0.02056467,0.01862528,0.01168417,0.03724898,0.02820427
12/7/06,0.02011004,0.00054028,0.02034321,0.01755391,0.01232941,0.03656679,0.03096434
12/8/06,0.02063402,0.00054028,0.02009052,0.01646262,0.01297393,0.03554167,0.03406063
12/11/06,0.02126120,0.00054028,0.01982684,0.01538735,0.01365201,0.03437066,0.03725036
12/12/06,0.02171608,0.00054028,0.01951773,0.01433835,0.01428269,0.03291305,0.04058564
12/13/06,0.02227590,0.00054028,0.01917998,0.01321567,0.01486803,0.03126695,0.04410201
12/14/06,0.02271961,0.00054028,0.01883035,0.01219823,0.01548654,0.02956477,0.04753866
12/15/06,0.02319097,0.00054028,0.01843557,0.01117181,0.01603441,0.02768953,0.05096921
12/18/06,0.02353672,0.00054028,0.01798325,0.01010233,0.01658178,0.02584530,0.05427349
12/19/06,0.02391003,0.00054028,0.01756629,0.00918043,0.01713918,0.02396403,0.05727312
12/20/06,0.02415059,0.00054028,0.01706860,0.00829648,0.01766264,0.02221084,0.06008422
12/21/06,0.02439931,0.00054028,0.01663714,0.00760691,0.01826564,0.02066665,0.06235225
12/22/06,0.02455392,0.00054028,0.01617939,0.00705501,0.01880067,0.01937334,0.06416407
12/26/06,0.02474491,0.00054028,0.01578602,0.00671877,0.01939167,0.01847415,0.06530328
12/27/06,0.02482030,0.00054028,0.01538916,0.00655209,0.01988855,0.01795438,0.06610605
12/28/06,0.02477070,0.00000000,0.01491895,0.00634476,0.02024698,0.01766806,0.06620176
12/29/06,0.02462403,0.00094707,0.01443530,0.00632927,0.02056781,0.01770573,0.06588939
1/3/07,0.02434352,0.00094707,0.01395940,0.00630340,0.02078227,0.01801355,0.06499070
1/4/07,0.02401274,0.00094707,0.01350915,0.00637872,0.02084628,0.01875854,0.06343611
1/5/07,0.02347202,0.00094707,0.01304643,0.00635547,0.02083985,0.01983030,0.06109003
1/8/07,0.02301682,0.00094707,0.01272679,0.00652142,0.02078707,0.02137228,0.05824786
1/9/07,0.02240351,0.00094707,0.01241807,0.00659927,0.02068809,0.02328699,0.05472838
1/10/07,0.02182993,0.00094707,0.01221781,0.00666931,0.02053323,0.02552076,0.05086987
1/11/07,0.02124738,0.00094707,0.01208130,0.00677211,0.02036559,0.02820427,0.04650228
1/12/07,0.02060884,0.00094707,0.01200002,0.00679485,0.02015257,0.03096434,0.04189844
1/16/07,0.01998148,0.00094707,0.01190793,0.00676016,0.01991714,0.03406063,0.03689720
1/17/07,0.01927945,0.00094707,0.01186101,0.00671351,0.01966914,0.03725036,0.03164356
1/18/07,0.01862550,0.00094707,0.01184008,0.00667675,0.01934263,0.04058564,0.02616757
1/19/07,0.01794609,0.00094707,0.01191163,0.00677344,0.01903998,0.04410201,0.02040265
1/22/07,0.01735275,0.00094707,0.01203474,0.00693795,0.01871520,0.04753866,0.01447080
1/23/07,0.01669819,0.00094707,0.01217321,0.00715955,0.01833545,0.05096921,0.00862909
1/24/07,0.01618424,0.00094707,0.01244061,0.00750411,0.01800009,0.05427349,0.00266830
1/25/07,0.01540956,0.00094707,0.01250418,0.00762010,0.01743223,0.05727312,-0.00291953
1/26/07,0.01492815,0.00094707,0.01276801,0.00784579,0.01699727,0.06008422,-0.00837684
1/29/07,0.01422801,0.00094707,0.01287820,0.00790324,0.01636097,0.06235225,-0.01332559
1/30/07,0.01360469,0.00297251,0.01294341,0.00773985,0.01566089,0.06416407,-0.01807001
1/31/07,0.01286519,0.00202353,0.01292745,0.00753936,0.01496037,0.06530328,-0.02199832
2/1/07,0.01214380,0.00202353,0.01288553,0.00712377,0.01411532,0.06610605,-0.02574356
2/2/07,0.01129678,0.00202353,0.01267530,0.00652098,0.01321741,0.06620176,-0.02890914
2/5/07,0.01044123,0.00202353,0.01243098,0.00592658,0.01231958,0.06588939,-0.03169164
2/6/07,0.00948645,0.00202353,0.01204601,0.00519832,0.01134350,0.06499070,-0.03389678
2/7/07,0.00842212,0.00202353,0.01151241,0.00441325,0.01032447,0.06343611,-0.03569881
2/8/07,0.00716054,0.00202353,0.01080910,0.00350947,0.00918745,0.06109003,-0.03690852
2/9/07,0.00583303,0.00202353,0.01000404,0.00266905,0.00812788,0.05824786,-0.03760888
2/12/07,0.00434123,0.00202353,0.00901484,0.00170731,0.00694781,0.05472838,-0.03793947
2/13/07,0.00274080,0.00202353,0.00792701,0.00081362,0.00580237,0.05086987,-0.03783091
2/14/07,0.00104019,0.00202353,0.00677238,-0.00002470,0.00461403,0.04650228,-0.03731383
2/15/07,-0.00078730,0.00202353,0.00546560,-0.00086262,0.00340507,0.04189844,-0.03642876
2/16/07,-0.00268806,0.00202353,0.00412942,-0.00170016,0.00220808,0.03689720,-0.03523143
2/20/07,-0.00476870,0.00202353,0.00266162,-0.00262436,0.00096810,0.03164356,-0.03361230
2/21/07,-0.00693040,0.00202353,0.00112966,-0.00362509,-0.00027015,0.02616757,-0.03166313
2/22/07,-0.00919196,0.00202353,-0.00049950,-0.00472652,-0.00150679,0.02040265,-0.02934866
2/23/07,-0.01157933,0.00202353,-0.00222552,-0.00604778,-0.00277415,0.01447080,-0.02671933
2/26/07,-0.01383628,0.00202353,-0.00384690,-0.00728677,-0.00388924,0.00862909,-0.02399144
2/27/07,-0.01630489,0.00277122,-0.00568447,-0.00876695,-0.00511186,0.00266830,-0.02098493
2/28/07,-0.01843163,0.00074618,-0.00723969,-0.01003821,-0.00608150,-0.00291953,-0.01805917
3/1/07,-0.02067331,0.00074618,-0.00877532,-0.01115862,-0.00696425,-0.00837684,-0.01523183
3/2/07,-0.02261087,0.00074618,-0.01011531,-0.01219978,-0.00771321,-0.01332559,-0.01269817
3/5/07,-0.02453553,0.00074618,-0.01131541,-0.01288762,-0.00820804,-0.01807001,-0.01026050
3/6/07,-0.02607545,0.00074618,-0.01217682,-0.01334440,-0.00846122,-0.02199832,-0.00817127
3/7/07,-0.02758424,0.00074618,-0.01292914,-0.01367514,-0.00858908,-0.02574356,-0.00628625
3/8/07,-0.02875033,0.00074618,-0.01339453,-0.01363119,-0.00839629,-0.02890914,-0.00452103
3/9/07,-0.02978983,0.00074618,-0.01368743,-0.01353799,-0.00809050,-0.03169164,-0.00295161
3/12/07,-0.03046724,0.00074618,-0.01364629,-0.01302996,-0.00751107,-0.03389678,-0.00166504
3/13/07,-0.03097151,0.00074618,-0.01345103,-0.01257087,-0.00686213,-0.03569881,-0.00064574
3/14/07,-0.03100780,0.00074618,-0.01285957,-0.01170265,-0.00588193,-0.03690852,0.00016221
3/15/07,-0.03080678,0.00074618,-0.01207167,-0.01072189,-0.00474521,-0.03760888,0.00053990
3/16/07,-0.03021484,0.00074618,-0.01098690,-0.00960357,-0.00344962,-0.03793947,0.00068158
3/19/07,-0.02929404,0.00074618,-0.00961348,-0.00825064,-0.00195233,-0.03783091,0.00055520
3/20/07,-0.02814698,0.00074618,-0.00805046,-0.00682612,-0.00029761,-0.03731383,0.00013564
3/21/07,-0.02661622,0.00074618,-0.00625999,-0.00524321,0.00148268,-0.03642876,-0.00064960
3/22/07,-0.02496760,0.00074618,-0.00432369,-0.00351371,0.00336656,-0.03523143,-0.00161062
3/23/07,-0.02288631,0.00074618,-0.00214687,-0.00168959,0.00539688,-0.03361230,-0.00281893
3/26/07,-0.02064959,0.00074618,0.00018792,0.00043710,0.00751928,-0.03166313,-0.00422573
3/27/07,-0.01810057,0.00000000,0.00272417,0.00273534,0.00972404,-0.02934866,-0.00592234
3/28/07,-0.01538027,0.00000000,0.00541556,0.00518834,0.01206615,-0.02671933,-0.00771522
3/29/07,-0.01257071,0.00000000,0.00811400,0.00778086,0.01436736,-0.02399144,-0.00950841
3/30/07,-0.00952081,0.00055887,0.01098106,0.01045828,0.01670592,-0.02098493,-0.01138395
4/2/07,-0.00651237,0.00055887,0.01381610,0.01321794,0.01900038,-0.01805917,-0.01327467
4/3/07,-0.00335304,0.00055887,0.01662368,0.01581277,0.02111680,-0.01523183,-0.01516721
4/4/07,-0.00030189,0.00055887,0.01928170,0.01838689,0.02308657,-0.01269817,-0.01691880
4/5/07,0.00285137,0.00055887,0.02189903,0.02082558,0.02487583,-0.01026050,-0.01862442
4/9/07,0.00587274,0.00055887,0.02434964,0.02310310,0.02637974,-0.00817127,-0.02043566
4/10/07,0.00892120,0.00055887,0.02667673,0.02528993,0.02773499,-0.00628625,-0.02208031
4/11/07,0.01202132,0.00055887,0.02892142,0.02736842,0.02886164,-0.00452103,-0.02393138
4/12/07,0.01504504,0.00055887,0.03105981,0.02943419,0.02982803,-0.00295161,-0.02568232
4/13/07,0.01789483,0.00055887,0.03293793,0.03120088,0.03056285,-0.00166504,-0.02741177
4/16/07,0.02075337,0.00055887,0.03473106,0.03297352,0.03108080,-0.00064574,-0.02887282
4/17/07,0.02322553,0.00055887,0.03620922,0.03455947,0.03140385,0.00016221,-0.03025500
4/18/07,0.02557063,0.00055887,0.03752343,0.03597987,0.03144234,0.00053990,-0.03140104
4/19/07,0.02761841,0.00055887,0.03857561,0.03731387,0.03126647,0.00068158,-0.03227842
4/20/07,0.02946922,0.00055887,0.03947119,0.03853909,0.03095256,0.00055520,-0.03303505
4/23/07,0.03118319,0.00055887,0.04019067,0.03965828,0.03038227,0.00013564,-0.03364711
4/24/07,0.03256005,0.00055887,0.04068806,0.04066137,0.02965530,-0.00064960,-0.03400911
4/25/07,0.03394094,0.00055887,0.04111916,0.04156635,0.02880528,-0.00161062,-0.03433436
4/26/07,0.03502086,0.00055887,0.04135185,0.04240895,0.02784311,-0.00281893,-0.03460063
4/27/07,0.03595078,0.00177540,0.04146946,0.04312194,0.02666177,-0.00422573,-0.03494927
4/30/07,0.03660782,0.00121585,0.04136658,0.04360046,0.02542627,-0.00592234,-0.03539617
5/1/07,0.03715429,0.00121585,0.04117891,0.04403884,0.02412576,-0.00771522,-0.03580783
5/2/07,0.03750873,0.00121585,0.04086453,0.04429430,0.02276253,-0.00950841,-0.03639599
5/3/07,0.03763188,0.00121585,0.04040316,0.04444690,0.02137305,-0.01138395,-0.03690892
5/4/07,0.03755539,0.00121585,0.03982038,0.04446318,0.01995668,-0.01327467,-0.03765746
5/7/07,0.03722303,0.00121585,0.03906245,0.04432701,0.01863254,-0.01516721,-0.03813997
5/8/07,0.03672808,0.00121585,0.03829518,0.04416458,0.01730353,-0.01691880,-0.03857834
5/9/07,0.03604395,0.00121585,0.03743160,0.04390417,0.01610900,-0.01862442,-0.03904245
5/10/07,0.03504337,0.00121585,0.03636657,0.04342394,0.01495316,-0.02043566,-0.03917664
5/11/07,0.03401189,0.00121585,0.03536061,0.04297567,0.01395156,-0.02208031,-0.03936859
5/14/07,0.03265470,0.00121585,0.03420291,0.04238500,0.01292347,-0.02393138,-0.03932205
5/15/07,0.03109614,0.00121585,0.03300688,0.04166135,0.01203885,-0.02568232,-0.03932933
5/16/07,0.02958108,0.00121585,0.03184828,0.04095279,0.01116953,-0.02741177,-0.03932241
5/17/07,0.02787659,0.00121585,0.03064081,0.04017203,0.01035840,-0.02887282,-0.03946441
5/18/07,0.02620859,0.00121585,0.02946879,0.03934003,0.00965589,-0.03025500,-0.03968637
5/21/07,0.02445681,0.00121585,0.02826172,0.03846813,0.00893588,-0.03140104,-0.03984797
5/22/07,0.02268682,0.00121585,0.02705036,0.03748226,0.00838916,-0.03227842,-0.04019288
5/23/07,0.02087722,0.00121585,0.02582142,0.03645576,0.00786536,-0.03303505,-0.04075880
5/24/07,0.01886486,0.00121585,0.02446782,0.03529255,0.00736649,-0.03364711,-0.04118701
5/25/07,0.01697577,0.00000000,0.02323424,0.03417476,0.00698607,-0.03400911,-0.04181378
5/29/07,0.01491190,0.00000000,0.02188030,0.03302049,0.00662828,-0.03433436,-0.04237579
5/30/07,0.01281079,0.00034368,0.02054308,0.03178648,0.00623960,-0.03460063,-0.04279918
5/31/07,0.01064363,0.00034368,0.01912691,0.03048229,0.00586338,-0.03494927,-0.04338900
6/1/07,0.00848248,0.00034368,0.01771025,0.02920433,0.00545643,-0.03539617,-0.04354591
6/4/07,0.00622952,0.00034368,0.01625061,0.02787821,0.00501679,-0.03580783,-0.04390046
6/5/07,0.00406274,0.00034368,0.01484766,0.02655947,0.00455394,-0.03639599,-0.04393989
6/6/07,0.00197293,0.00034368,0.01353296,0.02544595,0.00404853,-0.03690892,-0.04427053
6/7/07,-0.00012613,0.00034368,0.01218706,0.02425544,0.00356510,-0.03765746,-0.04446299
6/8/07,-0.00199737,0.00034368,0.01112771,0.02335460,0.00309149,-0.03813997,-0.04475529
6/11/07,-0.00370662,0.00034368,0.01019097,0.02261397,0.00264943,-0.03857834,-0.04538342
6/12/07,-0.00547150,0.00034368,0.00922508,0.02185858,0.00212381,-0.03904245,-0.04614312
6/13/07,-0.00699207,0.00034368,0.00851968,0.02145226,0.00165114,-0.03917664,-0.04704381
6/14/07,-0.00850133,0.00034368,0.00779433,0.02106161,0.00105225,-0.03936859,-0.04812427
6/15/07,-0.00998986,0.00034368,0.00714816,0.02075906,0.00053741,-0.03932205,-0.04925865
6/18/07,-0.01138828,0.00034368,0.00655233,0.02063372,0.00001109,-0.03932933,-0.05042857
6/19/07,-0.01283082,0.00034368,0.00594225,0.02046944,-0.00052454,-0.03932241,-0.05147039
6/20/07,-0.01424787,0.00034368,0.00543405,0.02044123,-0.00093361,-0.03946441,-0.05250607
6/21/07,-0.01572818,0.00034368,0.00492814,0.02049911,-0.00137352,-0.03968637,-0.05323962
6/22/07,-0.01711353,0.00034368,0.00454955,0.02069261,-0.00172765,-0.03984797,-0.05394358
6/25/07,-0.01850997,0.00034368,0.00420420,0.02098227,-0.00209132,-0.04019288,-0.05461949
6/26/07,-0.01995694,0.00034368,0.00381081,0.02122366,-0.00249532,-0.04075880,-0.05460759
6/27/07,-0.02116127,0.00000000,0.00366838,0.02163071,-0.00279458,-0.04118701,-0.05465614
6/28/07,-0.02262312,0.00000000,0.00336545,0.02199657,-0.00317719,-0.04181378,-0.05436394
6/29/07,-0.02393717,0.00020143,0.00315163,0.02236223,-0.00347642,-0.04237579,-0.05361597
7/2/07,-0.02529065,0.00020143,0.00297178,0.02276945,-0.00377575,-0.04279918,-0.05306174
7/3/07,-0.02678883,0.00020143,0.00271263,0.02315003,-0.00401126,-0.04338900,-0.05173855
7/5/07,-0.02809909,0.00020143,0.00256073,0.02364239,-0.00406845,-0.04354591,-0.05062352
7/6/07,-0.02954879,0.00020143,0.00238636,0.02398114,-0.00412371,-0.04390046,-0.04906680
7/9/07,-0.03089068,0.00020143,0.00221021,0.02441047,-0.00403145,-0.04393989,-0.04751428
7/10/07,-0.03256760,0.00020143,0.00170516,0.02446093,-0.00408222,-0.04427053,-0.04583035
7/11/07,-0.03407858,0.00020143,0.00126433,0.02445931,-0.00398542,-0.04446299,-0.04360198
7/12/07,-0.03579171,0.00020143,0.00062083,0.02432037,-0.00398385,-0.04475529,-0.04110208
7/13/07,-0.03774854,0.00020143,-0.00040001,0.02365865,-0.00411808,-0.04538342,-0.03821427
7/16/07,-0.03982046,0.00020143,-0.00156600,0.02283416,-0.00424298,-0.04614312,-0.03457791
7/17/07,-0.04189676,0.00020143,-0.00293061,0.02170001,-0.00444401,-0.04704381,-0.03070605
7/18/07,-0.04406375,0.00020143,-0.00446219,0.02025835,-0.00465715,-0.04812427,-0.02657463
7/19/07,-0.04621470,0.00020143,-0.00613438,0.01862542,-0.00493470,-0.04925865,-0.02222992
7/20/07,-0.04829298,0.00020143,-0.00797029,0.01670796,-0.00530748,-0.05042857,-0.01763950
7/23/07,-0.05016108,0.00020143,-0.00977634,0.01465970,-0.00569240,-0.05147039,-0.01328735
7/24/07,-0.05202218,0.00020143,-0.01179556,0.01234070,-0.00615340,-0.05250607,-0.00862262
7/25/07,-0.05350983,0.00020143,-0.01369018,0.00996206,-0.00658598,-0.05323962,-0.00407969
7/26/07,-0.05501884,0.00020143,-0.01572875,0.00736533,-0.00709258,-0.05394358,0.00016623
7/27/07,-0.05642235,0.00020143,-0.01785682,0.00459386,-0.00758730,-0.05461949,0.00482616
7/30/07,-0.05728958,0.00066106,-0.01962648,0.00204522,-0.00786319,-0.05460759,0.00904124
7/31/07,-0.05830540,0.00066106,-0.02159289,-0.00062793,-0.00823200,-0.05465614,0.01311866
8/1/07,-0.05883593,0.00066106,-0.02335753,-0.00323360,-0.00841990,-0.05436394,0.01726924
8/2/07,-0.05899446,0.00066106,-0.02490130,-0.00567559,-0.00853408,-0.05361597,0.02092045
8/3/07,-0.05916219,0.00066106,-0.02651285,-0.00821775,-0.00876949,-0.05306174,0.02475115
8/6/07,-0.05871435,0.00066106,-0.02779989,-0.01042694,-0.00882621,-0.05173855,0.02840428
8/7/07,-0.05831127,0.00066106,-0.02908964,-0.01281542,-0.00914491,-0.05062352,0.03222025
8/8/07,-0.05749652,0.00066106,-0.03011878,-0.01484534,-0.00930899,-0.04906680,0.03617160
8/9/07,-0.05681318,0.00066106,-0.03117429,-0.01692090,-0.00974694,-0.04751428,0.03997019
8/10/07,-0.05565676,0.00066106,-0.03188924,-0.01875371,-0.00997536,-0.04583035,0.04386729
8/13/07,-0.05416210,0.00066106,-0.03225783,-0.02017351,-0.01012346,-0.04360198,0.04738048
8/14/07,-0.05236498,0.00066106,-0.03235836,-0.02141482,-0.01020754,-0.04110208,0.05031200
8/15/07,-0.05017621,0.00066106,-0.03205129,-0.02218961,-0.01007725,-0.03821427,0.05303476
8/16/07,-0.04740085,0.00066106,-0.03118396,-0.02243890,-0.00969125,-0.03457791,0.05508114
8/17/07,-0.04438003,0.00066106,-0.02994463,-0.02224202,-0.00916437,-0.03070605,0.05680847
8/20/07,-0.04124464,0.00066106,-0.02836887,-0.02159488,-0.00847455,-0.02657463,0.05821380
8/21/07,-0.03782637,0.00066106,-0.02644420,-0.02049584,-0.00758051,-0.02222992,0.05943151
8/22/07,-0.03441879,0.00066106,-0.02415303,-0.01896395,-0.00657549,-0.01763950,0.06024784
8/23/07,-0.03106520,0.00066106,-0.02176258,-0.01713380,-0.00545905,-0.01328735,0.06112918
8/24/07,-0.02759852,0.00066106,-0.01899845,-0.01483083,-0.00413945,-0.00862262,0.06158008
8/27/07,-0.02429102,0.00000000,-0.01616551,-0.01230953,-0.00284919,-0.00407969,0.06162443
8/28/07,-0.02113054,0.00000000,-0.01333211,-0.00971069,-0.00153318,0.00016623,0.06168825
8/29/07,-0.01763858,0.00000000,-0.01007167,-0.00660472,-0.00009779,0.00482616,0.06110005
8/30/07,-0.01454745,0.00006735,-0.00700984,-0.00360743,0.00124272,0.00904124,0.06018200
8/31/07,-0.01135198,0.00006735,-0.00380081,-0.00054783,0.00257457,0.01311866,0.05883231
9/4/07,-0.00822094,0.00006735,-0.00052627,0.00266981,0.00397995,0.01726924,0.05707667
9/5/07,-0.00538822,0.00006735,0.00259293,0.00569512,0.00528936,0.02092045,0.05454516
9/6/07,-0.00245871,0.00006735,0.00584041,0.00898826,0.00679334,0.02475115,0.05158299
9/7/07,0.00047779,0.00006735,0.00911343,0.01215646,0.00834152,0.02840428,0.04780611
9/10/07,0.00352403,0.00006735,0.01249488,0.01558585,0.01018198,0.03222025,0.04348816
9/11/07,0.00658126,0.00006735,0.01584860,0.01895293,0.01201541,0.03617160,0.03859402
9/12/07,0.00968120,0.00006735,0.01925915,0.02236805,0.01405828,0.03997019,0.03321146
9/13/07,0.01274981,0.00006735,0.02262360,0.02589062,0.01612651,0.04386729,0.02763577
9/14/07,0.01548454,0.00006735,0.02577408,0.02923085,0.01814063,0.04738048,0.02178754
9/17/07,0.01778121,0.00006735,0.02857394,0.03242346,0.01999202,0.05031200,0.01614101
9/18/07,0.01987472,0.00006735,0.03119344,0.03543765,0.02178648,0.05303476,0.01022151
9/19/07,0.02149739,0.00006735,0.03331457,0.03804684,0.02331941,0.05508114,0.00440063
9/20/07,0.02272357,0.00006735,0.03509600,0.04038582,0.02472725,0.05680847,-0.00136267
9/21/07,0.02388345,0.00006735,0.03656676,0.04243226,0.02595843,0.05821380,-0.00746899
9/24/07,0.02467206,0.00006735,0.03773424,0.04404727,0.02704374,0.05943151,-0.01353091
9/25/07,0.02540812,0.00006735,0.03860214,0.04540163,0.02796219,0.06024784,-0.01943604
9/26/07,0.02615035,0.00006735,0.03936134,0.04662094,0.02884549,0.06112918,-0.02569901
9/27/07,0.02675049,0.00006735,0.03985051,0.04749117,0.02954044,0.06158008,-0.03175968
9/28/07,0.02695394,-0.00024367,0.03997902,0.04801906,0.03009209,0.06162443,-0.03758472
10/1/07,0.02725361,-0.00024367,0.04015035,0.04863406,0.03058627,0.06168825,-0.04350881
10/2/07,0.02685998,-0.00024367,0.03982928,0.04891797,0.03088625,0.06110005,-0.04883233
10/3/07,0.02629493,-0.00024367,0.03942851,0.04914497,0.03109699,0.06018200,-0.05386513
10/4/07,0.02519451,-0.00024367,0.03873817,0.04933863,0.03123004,0.05883231,-0.05819469
10/5/07,0.02382996,-0.00024367,0.03790638,0.04939544,0.03125114,0.05707667,-0.06211832
10/8/07,0.02161354,-0.00024367,0.03663742,0.04930557,0.03101544,0.05454516,-0.06535146
10/9/07,0.01915603,-0.00024367,0.03517870,0.04885989,0.03067821,0.05158299,-0.06793589
10/10/07,0.01586187,-0.00024367,0.03324392,0.04819256,0.03009295,0.04780611,-0.07000632
10/11/07,0.01199996,-0.00024367,0.03090649,0.04704041,0.02921616,0.04348816,-0.07153067
10/12/07,0.00778517,-0.00024367,0.02839756,0.04573148,0.02825090,0.03859402,-0.07296478
10/15/07,0.00304493,-0.00024367,0.02550699,0.04400978,0.02707292,0.03321146,-0.07390065
