Date,Total Jobs 30d,Inflation 1yr,SPY 30d,XLY 30d,XLV 30d,XLK 30d,XLK Next 30d
5/21/09,-0.00511201,0.00924523,0.05814916,0.04812786,0.04010379,0.03838591,0.03318048
5/22/09,-0.00511201,0.00924499,0.05660564,0.04468125,0.04025671,0.03804863,0.03254959
5/26/09,-0.00511201,0.00932054,0.05533512,0.04156415,0.04044485,0.03820386,0.03159815
5/27/09,-0.00511201,0.00932030,0.05370619,0.03847412,0.04023644,0.03816676,0.03090880
5/28/09,0.00000000,0.00924359,0.05214824,0.03566516,0.03990726,0.03851108,0.03007989
5/29/09,-0.00404228,0.00924336,0.05031040,0.03284217,0.03940721,0.03876852,0.02968587
6/1/09,-0.00404228,0.00929363,0.04842963,0.03027645,0.03855747,0.03916374,0.02933923
6/2/09,-0.00404228,0.00929340,0.04612555,0.02745012,0.03741502,0.03944299,0.02944189
6/3/09,-0.00404228,0.00924219,0.04372220,0.02472120,0.03607192,0.03980219,0.02982279
6/4/09,-0.00404228,0.00924196,0.04131600,0.02210581,0.03446137,0.04020173,0.03079156
6/5/09,-0.00404228,0.00924172,0.03873587,0.01958317,0.03286394,0.04061893,0.03212358
6/8/09,-0.00404228,0.00929199,0.03612435,0.01713037,0.03101488,0.04096102,0.03374416
6/9/09,-0.00404228,0.00929176,0.03336311,0.01462307,0.02938240,0.04095693,0.03605169
6/10/09,-0.00404228,0.00924056,0.03073344,0.01226762,0.02784858,0.04091815,0.03848909
6/11/09,-0.00404228,0.00924032,0.02797630,0.00996475,0.02636529,0.04058444,0.04131748
6/12/09,-0.00404228,0.00924009,0.02545149,0.00789411,0.02528030,0.04022729,0.04420555
6/15/09,-0.00404228,0.00929035,0.02264865,0.00566501,0.02424249,0.03952087,0.04715820
6/16/09,-0.00404228,0.00929011,0.02003738,0.00343126,0.02355914,0.03862050,0.05013611
6/17/09,-0.00404228,0.00923892,0.01740474,0.00139294,0.02303558,0.03773192,0.05293664
6/18/09,-0.00404228,0.00923869,0.01498741,-0.00057508,0.02272998,0.03672633,0.05568331
6/19/09,-0.00404228,0.00923846,0.01269771,-0.00226295,0.02245765,0.03586846,0.05807768
6/22/09,-0.00404228,0.00928871,0.01055710,-0.00382912,0.02235681,0.03491989,0.06018951
6/23/09,-0.00404228,0.00928847,0.00870160,-0.00512916,0.02240783,0.03403405,0.06210460
6/24/09,-0.00404228,0.00923729,0.00704052,-0.00612064,0.02254334,0.03318048,0.06394239
6/25/09,-0.00404228,0.00923706,0.00570836,-0.00667291,0.02298423,0.03254959,0.06538536
6/26/09,0.00000000,0.00923683,0.00430455,-0.00739730,0.02334593,0.03159815,0.06685715
6/29/09,-0.00346251,0.00928707,0.00326910,-0.00768248,0.02390848,0.03090880,0.06781064
6/30/09,-0.00346251,0.00928683,0.00231550,-0.00793364,0.02452399,0.03007989,0.06874138
7/1/09,-0.00346251,0.00923566,0.00197795,-0.00746549,0.02543823,0.02968587,0.06913316
7/2/09,-0.00346251,0.00923543,0.00182472,-0.00680110,0.02645585,0.02933923,0.06922988
7/6/09,-0.00346251,0.00931089,0.00233077,-0.00530149,0.02785746,0.02944189,0.06869995
7/7/09,-0.00346251,0.00931066,0.00331898,-0.00334279,0.02933295,0.02982279,0.06789245
7/8/09,-0.00346251,0.00923403,0.00495639,-0.00044895,0.03118921,0.03079156,0.06659516
7/9/09,-0.00346251,0.00923380,0.00708267,0.00296080,0.03307346,0.03212358,0.06475808
7/10/09,-0.00346251,0.00923356,0.00964481,0.00701926,0.03506803,0.03374416,0.06268819
7/13/09,-0.00346251,0.00928379,0.01287425,0.01172711,0.03721779,0.03605169,0.06025973
7/14/09,-0.00346251,0.00928355,0.01633178,0.01686066,0.03928329,0.03848909,0.05773404
7/15/09,-0.00346251,0.00923240,0.02027424,0.02240185,0.04137511,0.04131748,0.05504483
7/16/09,-0.00346251,0.00923217,0.02418208,0.02799518,0.04323669,0.04420555,0.05257701
7/17/09,-0.00346251,0.00923193,0.02840549,0.03379284,0.04497997,0.04715820,0.05017454
7/20/09,-0.00346251,0.00928215,0.03263498,0.03975449,0.04667086,0.05013611,0.04787224
7/21/09,-0.00346251,0.00928191,0.03694709,0.04557102,0.04829549,0.05293664,0.04586107
7/22/09,-0.00346251,0.00923077,0.04117616,0.05137698,0.04979169,0.05568331,0.04389873
7/23/09,-0.00346251,0.00923054,0.04522370,0.05679753,0.05121861,0.05807768,0.04212829
7/24/09,-0.00346251,0.00923030,0.04908667,0.06195487,0.05244927,0.06018951,0.04059887
7/27/09,-0.00346251,0.00928051,0.05279033,0.06684962,0.05348108,0.06210460,0.03917985
7/28/09,0.00000000,0.00928027,0.05639869,0.07157447,0.05445810,0.06394239,0.03792849
7/29/09,0.00000000,0.00922914,0.05974292,0.07585841,0.05511262,0.06538536,0.03678693
7/30/09,-0.00154456,0.00922891,0.06307267,0.08001677,0.05582345,0.06685715,0.03578286
7/31/09,-0.00154456,0.00922867,0.06598203,0.08371888,0.05620387,0.06781064,0.03516843
8/3/09,-0.00154456,0.00927887,0.06878255,0.08719661,0.05656051,0.06874138,0.03474419
8/4/09,-0.00154456,0.00927864,0.07097335,0.08989645,0.05655442,0.06913316,0.03453843
8/5/09,-0.00154456,0.00922751,0.07279903,0.09205558,0.05644308,0.06922988,0.03449577
8/6/09,-0.00154456,0.00922728,0.07394435,0.09322413,0.05597106,0.06869995,0.03471930
8/7/09,-0.00154456,0.00922705,0.07465146,0.09385553,0.05546584,0.06789245,0.03503880
8/10/09,-0.00154456,0.00927723,0.07476263,0.09355316,0.05475079,0.06659516,0.03540020
8/11/09,-0.00154456,0.00927700,0.07418566,0.09244301,0.05376307,0.06475808,0.03590614
8/12/09,-0.00154456,0.00922588,0.07330663,0.09067050,0.05275937,0.06268819,0.03646607
8/13/09,-0.00154456,0.00922565,0.07191372,0.08838215,0.05156509,0.06025973,0.03697741
8/14/09,-0.00154456,0.00922542,0.07038159,0.08583045,0.05031641,0.05773404,0.03732925
8/17/09,-0.00154456,0.00927560,0.06843001,0.08282473,0.04900626,0.05504483,0.03765348
8/18/09,-0.00154456,0.00927536,0.06662077,0.07998695,0.04763751,0.05257701,0.03770429
8/19/09,-0.00154456,0.00922426,0.06471850,0.07714853,0.04639148,0.05017454,0.03767238
8/20/09,-0.00154456,0.00922402,0.06280787,0.07427858,0.04499314,0.04787224,0.03755277
8/21/09,-0.00154456,0.00922379,0.06084373,0.07147502,0.04341362,0.04586107,0.03730271
8/24/09,-0.00154456,0.00927396,0.05878784,0.06861648,0.04183347,0.04389873,0.03692468
8/25/09,-0.00154456,0.00927373,0.05677703,0.06585191,0.04013230,0.04212829,0.03656205
8/26/09,-0.00154456,0.00922263,0.05483115,0.06328021,0.03847899,0.04059887,0.03613336
8/27/09,0.00000000,0.00922240,0.05285998,0.06066686,0.03689520,0.03917985,0.03566050
8/28/09,-0.00243067,0.00922216,0.05088810,0.05818015,0.03527395,0.03792849,0.03510856
8/31/09,-0.00243067,0.00927232,0.04895136,0.05571415,0.03375947,0.03678693,0.03442968
9/1/09,-0.00243067,0.00927209,0.04705432,0.05338214,0.03222539,0.03578286,0.03370053
9/2/09,-0.00243067,0.00919558,0.04546197,0.05140359,0.03093025,0.03516843,0.03290489
9/3/09,-0.00243067,0.00919534,0.04402494,0.04962674,0.02962518,0.03474419,0.03189735
9/4/09,-0.00243067,0.00919511,0.04282624,0.04815122,0.02849552,0.03453843,0.03087719
9/8/09,-0.00243067,0.00927046,0.04183386,0.04696166,0.02731808,0.03449577,0.02987349
9/9/09,-0.00243067,0.00921938,0.04110658,0.04615072,0.02626568,0.03471930,0.02887483
9/10/09,-0.00243067,0.00921914,0.04057233,0.04558132,0.02520943,0.03503880,0.02785733
9/11/09,-0.00243067,0.00921891,0.04009909,0.04524983,0.02404109,0.03540020,0.02695612
9/14/09,-0.00243067,0.00926905,0.03992428,0.04521176,0.02306713,0.03590614,0.02616905
9/15/09,-0.00243067,0.00926882,0.03977071,0.04531083,0.02198108,0.03646607,0.02533740
9/16/09,-0.00243067,0.00921775,0.03967818,0.04552287,0.02098092,0.03697741,0.02469538
9/17/09,-0.00243067,0.00921752,0.03942942,0.04551657,0.01997423,0.03732925,0.02413632
9/18/09,-0.00243067,0.00921729,0.03916763,0.04545470,0.01882791,0.03765348,0.02363110
9/21/09,-0.00243067,0.00926742,0.03869075,0.04512082,0.01775028,0.03770429,0.02340907
9/22/09,-0.00243067,0.00926719,0.03823362,0.04479350,0.01670997,0.03767238,0.02311735
9/23/09,-0.00243067,0.00921613,0.03767842,0.04429676,0.01564743,0.03755277,0.02296119
9/24/09,-0.00243067,0.00921589,0.03711892,0.04383939,0.01476112,0.03730271,0.02282039
9/25/09,-0.00243067,0.00921566,0.03656864,0.04323534,0.01392347,0.03692468,0.02280286
9/28/09,0.00000000,0.00926579,0.03601944,0.04269605,0.01315331,0.03656205,0.02307668
9/29/09,-0.00120142,0.00926555,0.03551654,0.04213505,0.01244754,0.03613336,0.02329135
9/30/09,-0.00120142,0.00921450,0.03493701,0.04145097,0.01172586,0.03566050,0.02370122
10/1/09,-0.00120142,0.00921427,0.03441144,0.04078536,0.01104990,0.03510856,0.02423224
10/2/09,-0.00120142,0.00921404,0.03380979,0.03995049,0.01034020,0.03442968,0.02486241
10/5/09,-0.00120142,0.00926415,0.03317641,0.03913485,0.00973829,0.03370053,0.02566574
10/6/09,-0.00120142,0.00926392,0.03245257,0.03816559,0.00911722,0.03290489,0.02644377
10/7/09,-0.00120142,0.00921288,0.03152932,0.03697237,0.00847144,0.03189735,0.02729394
10/8/09,-0.00120142,0.00921265,0.03060501,0.03582651,0.00788818,0.03087719,0.02807286
10/9/09,-0.00120142,0.00921241,0.02956360,0.03454534,0.00742222,0.02987349,0.02893191
10/12/09,-0.00120142,0.00926252,0.02853039,0.03324979,0.00709932,0.02887483,0.02964428
10/13/09,-0.00120142,0.00926229,0.02733428,0.03183060,0.00671036,0.02785733,0.03036825
10/14/09,-0.00120142,0.00921125,0.02624301,0.03049982,0.00660532,0.02695612,0.03103245
10/15/09,-0.00120142,0.00921102,0.02512207,0.02916309,0.00645647,0.02616905,0.03160591
10/16/09,-0.00120142,0.00921079,0.02393169,0.02777125,0.00636342,0.02533740,0.03218905
10/19/09,-0.00120142,0.00926089,0.02282350,0.02653483,0.00644588,0.02469538,0.03270774
10/20/09,-0.00120142,0.00926066,0.02175834,0.02539244,0.00652072,0.02413632,0.03317607
10/21/09,-0.00120142,0.00920963,0.02073378,0.02434985,0.00680817,0.02363110,0.03384845
10/22/09,-0.00120142,0.00920940,0.01997721,0.02361574,0.00729846,0.02340907,0.03440860
10/23/09,-0.00120142,0.00920917,0.01915524,0.02277699,0.00790349,0.02311735,0.03505198
10/26/09,-0.00120142,0.00925926,0.01844386,0.02216858,0.00866858,0.02296119,0.03562014
10/27/09,0.00000000,0.00925903,0.01779774,0.02151823,0.00961998,0.02282039,0.03616200
10/28/09,0.00000000,0.00920801,0.01724290,0.02102661,0.01072328,0.02280286,0.03684164
10/29/09,0.00000000,0.00920778,0.01706578,0.02099836,0.01219575,0.02307668,0.03721656
10/30/09,-0.00167524,0.00920755,0.01678257,0.02088352,0.01376846,0.02329135,0.03745778
11/2/09,-0.00167524,0.00925763,0.01673742,0.02110685,0.01557359,0.02370122,0.03759923
11/3/09,-0.00167524,0.00925740,0.01679864,0.02141364,0.01756508,0.02423224,0.03767601
11/4/09,-0.00167524,0.00920639,0.01695339,0.02192320,0.01969164,0.02486241,0.03759751
11/5/09,-0.00167524,0.00920616,0.01724828,0.02262454,0.02195269,0.02566574,0.03743573
11/6/09,-0.00167524,0.00920593,0.01754006,0.02325634,0.02422977,0.02644377,0.03739186
11/9/09,-0.00167524,0.00925600,0.01798151,0.02414028,0.02657613,0.02729394,0.03722987
11/10/09,-0.00167524,0.00925577,0.01835993,0.02494136,0.02891271,0.02807286,0.03716584
11/11/09,-0.00167524,0.00920477,0.01885180,0.02583099,0.03132492,0.02893191,0.03711172
11/12/09,-0.00167524,0.00920454,0.01923507,0.02665701,0.03362600,0.02964428,0.03708469
11/13/09,-0.00167524,0.00920431,0.01977736,0.02760862,0.03600636,0.03036825,0.03702541
11/16/09,-0.00167524,0.00925437,0.02030453,0.02852688,0.03835778,0.03103245,0.03699478
11/17/09,-0.00167524,0.00925414,0.02080953,0.02940640,0.04067769,0.03160591,0.03693083
11/18/09,-0.00167524,0.00920315,0.02143436,0.03045218,0.04311872,0.03218905,0.03668052
11/19/09,-0.00167524,0.00920292,0.02200291,0.03136247,0.04537705,0.03270774,0.03626484
11/20/09,-0.00167524,0.00920269,0.02259768,0.03235878,0.04759393,0.03317607,0.03551904
11/23/09,-0.00167524,0.00925274,0.02333586,0.03348036,0.04968772,0.03384845,0.03454212
11/24/09,-0.00167524,0.00925251,0.02392736,0.03452634,0.05154134,0.03440860,0.03327584
11/25/09,-0.00167524,0.00920153,0.02457576,0.03574170,0.05317219,0.03505198,0.03169805
11/27/09,-0.00318526,0.00922644,0.02509410,0.03675761,0.05451821,0.03562014,0.02974462
11/30/09,-0.00151256,0.00927648,0.02547003,0.03769658,0.05545365,0.03616200,0.02756034
12/1/09,-0.00151256,0.00925088,0.02593561,0.03873689,0.05626918,0.03684164,0.02514918
12/2/09,-0.00151256,0.00919991,0.02598889,0.03931211,0.05650933,0.03721656,0.02235873
12/3/09,-0.00151256,0.00919968,0.02593545,0.03979945,0.05646302,0.03745778,0.01948527
12/4/09,-0.00151256,0.00919945,0.02581032,0.04009145,0.05610205,0.03759923,0.01641791
12/7/09,-0.00151256,0.00924948,0.02558390,0.04026332,0.05554304,0.03767601,0.01319917
12/8/09,-0.00151256,0.00924925,0.02530339,0.04037246,0.05475375,0.03759751,0.00975273
12/9/09,-0.00151256,0.00919829,0.02497761,0.04033624,0.05380004,0.03743573,0.00628055
12/10/09,-0.00151256,0.00919806,0.02478859,0.04041494,0.05284763,0.03739186,0.00253660
12/11/09,-0.00151256,0.00919783,0.02455260,0.04034446,0.05172560,0.03722987,-0.00129827
12/14/09,-0.00151256,0.00924786,0.02439156,0.04024900,0.05054854,0.03716584,-0.00524641
12/15/09,-0.00151256,0.00924763,0.02424781,0.04006168,0.04935413,0.03711172,-0.00930754
12/16/09,-0.00151256,0.00919667,0.02417120,0.03987832,0.04806362,0.03708469,-0.01345907
12/17/09,-0.00151256,0.00919644,0.02407571,0.03959215,0.04663694,0.03702541,-0.01757822
12/18/09,-0.00151256,0.00919621,0.02396873,0.03919505,0.04521634,0.03699478,-0.02153450
12/21/09,-0.00151256,0.00924623,0.02396170,0.03888650,0.04376159,0.03693083,-0.02542442
12/22/09,-0.00151256,0.00924600,0.02375811,0.03821950,0.04212792,0.03668052,-0.02889338
12/23/09,-0.00151256,0.00919506,0.02350897,0.03747441,0.04047741,0.03626484,-0.03215946
12/24/09,-0.00151256,0.00919482,0.02314794,0.03646413,0.03878812,0.03551904,-0.03494720
12/28/09,0.00000000,0.00926996,0.02261928,0.03524713,0.03709422,0.03454212,-0.03725936
12/29/09,0.00000000,0.00924437,0.02208708,0.03393668,0.03545421,0.03327584,-0.03909845
12/30/09,-0.00133652,0.00919344,0.02143608,0.03237629,0.03398791,0.03169805,-0.04043646
12/31/09,-0.00133652,0.00919321,0.02062630,0.03065944,0.03236203,0.02974462,-0.04131065
1/4/10,-0.00133652,0.00926833,0.01981610,0.02892960,0.03105725,0.02756034,-0.04143200
1/5/10,-0.00133652,0.00924275,0.01887449,0.02702594,0.02967065,0.02514918,-0.04118411
1/6/10,-0.00133652,0.00919182,0.01773279,0.02499561,0.02841733,0.02235873,-0.04031731
1/7/10,-0.00133652,0.00919159,0.01657356,0.02290416,0.02715713,0.01948527,-0.03896962
1/8/10,-0.00133652,0.00919136,0.01517780,0.02065158,0.02588925,0.01641791,-0.03707387
1/11/10,-0.00133652,0.00924136,0.01364895,0.01832809,0.02463335,0.01319917,-0.03482007
1/12/10,-0.00133652,0.00924112,0.01183966,0.01576801,0.02316442,0.00975273,-0.03203494
1/13/10,-0.00133652,0.00919021,0.00996932,0.01330599,0.02178831,0.00628055,-0.02900823
1/14/10,-0.00133652,0.00918998,0.00785964,0.01069081,0.02021342,0.00253660,-0.02549727
1/15/10,-0.00133652,0.00918975,0.00553261,0.00804287,0.01850647,-0.00129827,-0.02167581
1/19/10,-0.00133652,0.00926484,0.00316537,0.00551940,0.01681228,-0.00524641,-0.01748406
1/20/10,-0.00133652,0.00926461,0.00064789,0.00300414,0.01494525,-0.00930754,-0.01300513
1/21/10,-0.00133652,0.00918836,-0.00197223,0.00057882,0.01290585,-0.01345907,-0.00833595
1/22/10,-0.00133652,0.00918813,-0.00457955,-0.00172354,0.01094205,-0.01757822,-0.00337771
1/25/10,-0.00133652,0.00923811,-0.00708248,-0.00373782,0.00897418,-0.02153450,0.00161977
1/26/10,-0.00133652,0.00923788,-0.00958666,-0.00564491,0.00697191,-0.02542442,0.00673589
1/27/10,-0.00133652,0.00918698,-0.01183052,-0.00710149,0.00513371,-0.02889338,0.01170456
1/28/10,-0.00133652,0.00918675,-0.01390576,-0.00837785,0.00330899,-0.03215946,0.01662224
1/29/10,-0.00020462,0.00918652,-0.01578638,-0.00925147,0.00160856,-0.03494720,0.02135784
2/1/10,-0.00020462,0.00923648,-0.01738512,-0.00974954,-0.00012459,-0.03725936,0.02591851
2/2/10,-0.00020462,0.00923625,-0.01874440,-0.00998041,-0.00161042,-0.03909845,0.03021814
2/3/10,-0.00020462,0.00918536,-0.01989313,-0.00987265,-0.00328338,-0.04043646,0.03413238
2/4/10,-0.00020462,0.00918513,-0.02074892,-0.00947276,-0.00469980,-0.04131065,0.03778636
2/5/10,-0.00020462,0.00918490,-0.02111257,-0.00859308,-0.00604260,-0.04143200,0.04101943
2/8/10,-0.00020462,0.00923486,-0.02118834,-0.00730536,-0.00715376,-0.04118411,0.04389984
2/9/10,-0.00020462,0.00923463,-0.02071576,-0.00550932,-0.00810377,-0.04031731,0.04641275
2/10/10,-0.00020462,0.00918375,-0.01988322,-0.00334046,-0.00883586,-0.03896962,0.04850370
2/11/10,-0.00020462,0.00918352,-0.01851601,-0.00061113,-0.00922683,-0.03707387,0.05031842
2/12/10,-0.00020462,0.00918329,-0.01683952,0.00236937,-0.00950203,-0.03482007,0.05186151
2/16/10,-0.00020462,0.00925833,-0.01466088,0.00582490,-0.00939599,-0.03203494,0.05304813
2/17/10,-0.00020462,0.00925810,-0.01220150,0.00950692,-0.00909838,-0.02900823,0.05409323
2/18/10,-0.00020462,0.00918191,-0.00942553,0.01342366,-0.00860735,-0.02549727,0.05485686
2/19/10,-0.00020462,0.00918168,-0.00627817,0.01763376,-0.00771316,-0.02167581,0.05532761
2/22/10,-0.00020462,0.00923162,-0.00288984,0.02193009,-0.00663370,-0.01748406,0.05549643
2/23/10,-0.00020462,0.00923139,0.00064005,0.02636857,-0.00540350,-0.01300513,0.05537304
2/24/10,-0.00020462,0.00918053,0.00441348,0.03088859,-0.00386706,-0.00833595,0.05510276
2/25/10,-0.00020462,0.00918029,0.00832031,0.03544733,-0.00217678,-0.00337771,0.05449731
2/26/10,-0.00128090,0.00918006,0.01222076,0.03985510,-0.00047350,0.00161977,0.05386274
3/1/10,-0.00107651,0.00923000,0.01619307,0.04427285,0.00136823,0.00673589,0.05276001
3/2/10,-0.00107651,0.00922977,0.02009378,0.04847109,0.00318916,0.01170456,0.05165865
3/3/10,-0.00107651,0.00917891,0.02390126,0.05251532,0.00502142,0.01662224,0.05016965
3/4/10,-0.00107651,0.00917868,0.02763784,0.05638986,0.00680884,0.02135784,0.04853031
3/5/10,-0.00107651,0.00917845,0.03130767,0.06005954,0.00878138,0.02591851,0.04685682
3/8/10,-0.00107651,0.00922838,0.03481038,0.06357928,0.01055760,0.03021814,0.04484571
3/9/10,-0.00107651,0.00922815,0.03807931,0.06672367,0.01237672,0.03413238,0.04292416
3/10/10,-0.00107651,0.00917730,0.04114164,0.06959126,0.01406859,0.03778636,0.04079423
3/11/10,-0.00107651,0.00917707,0.04383393,0.07212119,0.01567127,0.04101943,0.03853386
3/12/10,-0.00107651,0.00917684,0.04627084,0.07430990,0.01703141,0.04389984,0.03623042
3/15/10,-0.00107651,0.00922676,0.04827473,0.07600484,0.01821175,0.04641275,0.03358585
3/16/10,-0.00107651,0.00922653,0.04993249,0.07738344,0.01917241,0.04850370,0.03090062
3/17/10,-0.00107651,0.00917569,0.05126218,0.07839122,0.01991041,0.05031842,0.02791116
3/18/10,-0.00107651,0.00917546,0.05234636,0.07915148,0.02042851,0.05186151,0.02469147
3/19/10,-0.00107651,0.00917523,0.05307178,0.07960840,0.02071033,0.05304813,0.02120116
3/22/10,-0.00107651,0.00922514,0.05360787,0.07992150,0.02069206,0.05409323,0.01745107
3/23/10,-0.00107651,0.00922491,0.05396458,0.08004197,0.02053287,0.05485686,0.01343350
3/24/10,-0.00107651,0.00917408,0.05404605,0.07997780,0.02000811,0.05532761,0.00934180
3/25/10,-0.00107651,0.00917385,0.05378982,0.07959623,0.01915940,0.05549643,0.00500752
3/26/10,0.00000000,0.00917362,0.05346786,0.07917593,0.01814048,0.05537304,0.00064611
3/29/10,0.00000000,0.00922352,0.05297086,0.07867559,0.01699027,0.05510276,-0.00389454
3/30/10,-0.00018772,0.00922329,0.05220062,0.07791948,0.01552312,0.05449731,-0.00831722
3/31/10,-0.00018772,0.00917247,0.05139759,0.07724204,0.01399281,0.05386274,-0.01311856
4/1/10,-0.00018772,0.00917224,0.05028966,0.07630336,0.01227303,0.05276001,-0.01751790
4/5/10,-0.00018772,0.00924719,0.04907708,0.07530898,0.01041258,0.05165865,-0.02196385
4/6/10,-0.00018772,0.00924696,0.04758361,0.07409764,0.00831235,0.05016965,-0.02633959
4/7/10,-0.00018772,0.00924673,0.04591486,0.07272095,0.00616789,0.04853031,-0.03019478
4/8/10,-0.00018772,0.00919592,0.04418855,0.07144267,0.00388803,0.04685682,-0.03431507
4/9/10,-0.00018772,0.00919569,0.04216427,0.06978246,0.00144704,0.04484571,-0.03807462
4/12/10,-0.00018772,0.00924557,0.04013998,0.06820630,-0.00103592,0.04292416,-0.04177301
4/13/10,-0.00018772,0.00924534,0.03793163,0.06640049,-0.00356828,0.04079423,-0.04524036
4/14/10,-0.00018772,0.00916926,0.03564029,0.06453727,-0.00616619,0.03853386,-0.04831586
4/15/10,-0.00018772,0.00916903,0.03327334,0.06255694,-0.00874539,0.03623042,-0.05120213
4/16/10,-0.00018772,0.00916880,0.03067905,0.06031913,-0.01143703,0.03358585,-0.05355110
4/19/10,-0.00018772,0.00921867,0.02804725,0.05795305,-0.01405673,0.03090062,-0.05557776
4/20/10,-0.00018772,0.00921844,0.02514611,0.05525108,-0.01685277,0.02791116,-0.05698173
4/21/10,-0.00018772,0.00916765,0.02212843,0.05232638,-0.01955627,0.02469147,-0.05803345
4/22/10,-0.00018772,0.00916742,0.01879980,0.04905817,-0.02229951,0.02120116,-0.05839773
4/23/10,-0.00018772,0.00916719,0.01531150,0.04534670,-0.02492937,0.01745107,-0.05844962
4/26/10,-0.00018772,0.00921705,0.01158855,0.04140304,-0.02756898,0.01343350,-0.05807782
4/27/10,-0.00018772,0.00921682,0.00770063,0.03713236,-0.03008567,0.00934180,-0.05734799
4/28/10,0.00000000,0.00916604,0.00364103,0.03257671,-0.03260136,0.00500752,-0.05638948
4/29/10,0.00176846,0.00916581,-0.00049869,0.02794801,-0.03494679,0.00064611,-0.05514970
4/30/10,0.00176846,0.00916558,-0.00481330,0.02295061,-0.03728797,-0.00389454,-0.05357445
5/3/10,0.00176846,0.00921544,-0.00909255,0.01795178,-0.03951938,-0.00831722,-0.05189948
